TATORT;BEF;lon;lat
a873;7938;15,774151;61,099355
a874;40874;15,774151;61,099355
a875;6321;15,774151;61,099355
a876;16041;15,774151;61,099355
a877;53224;15,774151;61,099355
a878;23675;15,774151;61,099355
a879;7776;15,774151;61,099355
a880;23044;15,774151;61,099355
a881;43565;15,774151;61,099355
a882;40553;15,774151;61,099355
a883;7473;15,774151;61,099355
a884;11601;15,774151;61,099355
a885;23922;15,774151;61,099355
a886;47764;15,774151;61,099355
a887;34361;15,774151;61,099355
a888;31758;15,774151;61,099355
a889;46064;15,774151;61,099355
a890;31296;15,774151;61,099355
a891;19652;15,774151;61,099355
a892;19443;15,774151;61,099355
a893;18768;15,774151;61,099355
a894;19415;15,774151;61,099355
a895;15213;15,774151;61,099355
a896;32384;15,774151;61,099355
a897;7792;15,774151;61,099355
a898;47747;15,774151;61,099355
a899;36824;15,774151;61,099355
a900;42122;15,774151;61,099355
a901;29461;15,774151;61,099355
a902;50048;15,774151;61,099355
a903;34012;15,774151;61,099355
a904;40624;15,774151;61,099355
a905;16589;15,774151;61,099355
a906;28293;15,774151;61,099355
a907;17504;15,774151;61,099355
a908;26313;15,774151;61,099355
a909;21772;15,774151;61,099355
a910;50325;15,774151;61,099355
a911;31283;15,774151;61,099355
a912;29682;15,774151;61,099355
a913;11075;15,774151;61,099355
a914;31938;15,774151;61,099355
a915;38664;15,774151;61,099355
a916;23086;15,774151;61,099355
a917;40613;15,774151;61,099355
a918;32977;15,774151;61,099355
a919;50870;15,774151;61,099355
a920;32788;15,774151;61,099355
a921;49597;15,774151;61,099355
a922;33785;15,774151;61,099355
a923;12168;15,774151;61,099355
a924;33895;15,774151;61,099355
a925;46040;15,774151;61,099355
a926;9201;15,774151;61,099355
a927;17784;15,774151;61,099355
a928;10418;15,774151;61,099355
a929;5523;15,774151;61,099355
a930;32146;15,774151;61,099355
a931;29549;15,774151;61,099355
a932;53378;15,774151;61,099355
a933;49136;15,774151;61,099355
a934;17858;15,774151;61,099355
a935;19494;15,774151;61,099355
a936;49597;15,774151;61,099355
a937;14077;15,774151;61,099355
a938;12780;15,774151;61,099355
a939;13465;15,774151;61,099355
a940;32634;15,774151;61,099355
a941;29217;15,774151;61,099355
a942;39256;15,774151;61,099355
a943;25245;15,774151;61,099355
a944;25172;15,774151;61,099355
a945;8410;15,774151;61,099355
a946;28277;15,774151;61,099355
a947;16631;15,774151;61,099355
a948;49088;15,774151;61,099355
a949;26320;15,774151;61,099355
a950;7759;15,774151;61,099355
a951;40446;15,774151;61,099355
a952;15431;15,774151;61,099355
a953;45101;15,774151;61,099355
a954;13084;15,774151;61,099355
a955;21571;15,774151;61,099355
a956;31581;15,774151;61,099355
a957;15395;15,774151;61,099355
a958;49981;15,774151;61,099355
a959;5728;15,774151;61,099355
a960;26953;15,774151;61,099355
a961;31791;15,774151;61,099355
a962;17190;15,774151;61,099355
a963;6988;15,774151;61,099355
a964;51827;15,774151;61,099355
a965;31169;15,774151;61,099355
a966;37839;15,774151;61,099355
a967;12721;15,774151;61,099355
a968;46072;15,774151;61,099355
a969;32130;15,774151;61,099355
a970;53968;15,774151;61,099355
a971;9096;15,774151;61,099355
a972;5863;15,774151;61,099355
a973;25115;15,774151;61,099355
a974;8196;15,774151;61,099355
a975;21127;15,774151;61,099355
a976;46844;15,774151;61,099355
a977;35752;15,774151;61,099355
a978;20202;15,774151;61,099355
a979;18710;15,774151;61,099355
a980;21614;15,774151;61,099355
a981;48466;15,774151;61,099355
a982;13376;15,774151;61,099355
a983;24172;15,774151;61,099355
a984;47884;15,774151;61,099355
a985;43453;15,774151;61,099355
a986;8771;15,774151;61,099355
a987;17429;15,774151;61,099355
a988;41233;15,774151;61,099355
a989;17744;15,774151;61,099355
a990;29299;15,774151;61,099355
a991;21978;15,774151;61,099355
a992;22974;15,774151;61,099355
a993;30288;15,774151;61,099355
a994;47045;15,774151;61,099355
a995;18737;15,774151;61,099355
a996;39324;15,774151;61,099355
a997;31714;15,774151;61,099355
a998;10487;15,774151;61,099355
a999;24957;15,774151;61,099355
a1000;32816;15,774151;61,099355
a1001;11761;15,774151;61,099355
a1002;6453;15,774151;61,099355
a1003;42326;15,774151;61,099355
a1004;50685;15,774151;61,099355
a1005;21240;15,774151;61,099355
a1006;43715;15,774151;61,099355
a1007;21777;15,774151;61,099355
a1008;7807;15,774151;61,099355
a1009;50822;15,774151;61,099355
a1010;41267;15,774151;61,099355
a1011;12469;15,774151;61,099355
a1012;43722;15,774151;61,099355
a1013;25968;15,774151;61,099355
a1014;14545;15,774151;61,099355
a1015;8977;15,774151;61,099355
a1016;24233;15,774151;61,099355
a1017;5854;15,774151;61,099355
a1018;27091;15,774151;61,099355
a1019;33774;15,774151;61,099355
a1020;38137;15,774151;61,099355
a1021;54294;15,774151;61,099355
a1022;13528;15,774151;61,099355
a1023;41805;15,774151;61,099355
a1024;28750;15,774151;61,099355
a1025;32349;15,774151;61,099355
a1026;32071;15,774151;61,099355
a1027;10118;15,774151;61,099355
a1028;28054;15,774151;61,099355
a1029;45547;15,774151;61,099355
a1030;21292;15,774151;61,099355
a1031;28338;15,774151;61,099355
a1032;28551;15,774151;61,099355
a1033;13474;15,774151;61,099355
a1034;16324;15,774151;61,099355
a1035;35100;15,774151;61,099355
a1036;34188;15,774151;61,099355
a1037;15858;15,774151;61,099355
a1038;24323;15,774151;61,099355
a1039;51466;15,774151;61,099355
a1040;27083;15,774151;61,099355
a1041;7214;15,774151;61,099355
a1042;17611;15,774151;61,099355
a1043;44825;15,774151;61,099355
a1044;21213;15,774151;61,099355
a1045;31625;15,774151;61,099355
a1046;25647;15,774151;61,099355
a1047;15807;15,774151;61,099355
a1048;47710;15,774151;61,099355
a1049;10285;15,774151;61,099355
a1050;43738;15,774151;61,099355
a1051;36339;15,774151;61,099355
a1052;28944;15,774151;61,099355
a1053;17058;15,774151;61,099355
a1054;27214;15,774151;61,099355
a1055;29121;15,774151;61,099355
a1056;50208;15,774151;61,099355
a1057;51529;15,774151;61,099355
a1058;54722;15,774151;61,099355
a1059;17539;15,774151;61,099355
a1060;28477;15,774151;61,099355
a1061;14713;15,774151;61,099355
a1062;23209;15,774151;61,099355
a1063;40290;15,774151;61,099355
a1064;7455;15,774151;61,099355
a1065;39967;15,774151;61,099355
a1066;30200;15,774151;61,099355
a1067;16870;15,774151;61,099355
a1068;26916;15,774151;61,099355
a1069;30487;15,774151;61,099355
a1070;6069;15,774151;61,099355
a1071;18446;15,774151;61,099355
a1072;22224;15,774151;61,099355
a1073;5217;15,774151;61,099355
a1074;30108;15,774151;61,099355
a1075;43646;15,774151;61,099355
a1076;6816;15,774151;61,099355
a1077;7012;15,774151;61,099355
a1078;49453;15,774151;61,099355
a1079;20303;15,774151;61,099355
a1080;26442;15,774151;61,099355
a1081;30463;15,774151;61,099355
a1082;19137;15,774151;61,099355
a1083;52293;15,774151;61,099355
a1084;48985;15,774151;61,099355
a1085;31880;15,774151;61,099355
a1086;44929;15,774151;61,099355
a1087;5278;15,774151;61,099355
a1088;17811;15,774151;61,099355
a1089;40688;15,774151;61,099355
a1090;37961;15,774151;61,099355
a1091;26359;15,774151;61,099355
a1092;49766;15,774151;61,099355
a1093;49665;15,774151;61,099355
a1094;31628;15,774151;61,099355
a1095;20459;15,774151;61,099355
a1096;51165;15,774151;61,099355
a1097;21340;15,774151;61,099355
a1098;16760;15,774151;61,099355
a1099;10582;15,774151;61,099355
a1100;6440;15,774151;61,099355
a1101;9174;15,774151;61,099355
a1102;20631;15,774151;61,099355
a1103;39993;15,774151;61,099355
a1104;14448;15,774151;61,099355
a1105;5152;15,774151;61,099355
a1106;39035;15,774151;61,099355
a1107;31869;15,774151;61,099355
a1108;6880;15,774151;61,099355
a1109;39874;15,774151;61,099355
a1110;28342;15,774151;61,099355
a1111;5968;15,774151;61,099355
a1112;31702;15,774151;61,099355
a1113;27296;15,774151;61,099355
a1114;26230;15,774151;61,099355
a1115;12479;15,774151;61,099355
a1116;22087;15,774151;61,099355
a1117;13947;15,774151;61,099355
a1118;45610;15,774151;61,099355
a1119;30365;15,774151;61,099355
a1120;47937;15,774151;61,099355
a1121;11566;15,774151;61,099355
a1122;26163;15,774151;61,099355
a1123;41246;15,774151;61,099355
a1124;12744;15,774151;61,099355
a1125;12911;15,774151;61,099355
a1126;31848;15,774151;61,099355
a1127;30130;15,774151;61,099355
a1128;13279;15,774151;61,099355
a1129;12796;15,774151;61,099355
a1130;50777;15,774151;61,099355
a1131;31159;15,774151;61,099355
a1132;23422;15,774151;61,099355
a1133;30251;15,774151;61,099355
a1134;35916;15,774151;61,099355
a1135;29958;15,774151;61,099355
a1136;46261;15,774151;61,099355
a1137;53202;15,774151;61,099355
a1138;21220;15,774151;61,099355
a1139;54109;15,774151;61,099355
a1140;50563;15,774151;61,099355
a1141;54014;15,774151;61,099355
a1142;8024;15,774151;61,099355
a1143;29849;15,774151;61,099355
a1144;18661;15,774151;61,099355
a1145;52837;15,774151;61,099355
a1146;40757;15,774151;61,099355
a1147;6146;15,774151;61,099355
a1148;32885;15,774151;61,099355
a1149;35809;15,774151;61,099355
a1150;29408;15,774151;61,099355
a1151;47006;15,774151;61,099355
a1152;16753;15,774151;61,099355
a1153;16866;15,774151;61,099355
a1154;28528;15,774151;61,099355
a1155;19041;15,774151;61,099355
a1156;25325;15,774151;61,099355
a1157;15153;15,774151;61,099355
a1158;49044;15,774151;61,099355
a1159;54150;15,774151;61,099355
a1160;46357;15,774151;61,099355
a1161;54851;15,774151;61,099355
a1162;9655;15,774151;61,099355
a1163;46489;15,774151;61,099355
a1164;30176;15,774151;61,099355
a1165;30614;15,774151;61,099355
a1166;29155;15,774151;61,099355
a1167;48815;15,774151;61,099355
a1168;11586;15,774151;61,099355
a1169;19736;15,774151;61,099355
a1170;19708;15,774151;61,099355
a1171;15772;15,774151;61,099355
a1172;21523;15,774151;61,099355
a1173;11693;15,774151;61,099355
a1174;13757;15,774151;61,099355
a1175;50704;15,774151;61,099355
a1176;9645;15,774151;61,099355
a1177;16739;15,774151;61,099355
a1178;44039;15,774151;61,099355
a1179;48193;15,774151;61,099355
a1180;11641;15,774151;61,099355
a1181;7896;15,774151;61,099355
a1182;47030;15,774151;61,099355
a1183;36663;15,774151;61,099355
a1184;46592;15,774151;61,099355
a1185;44836;15,774151;61,099355
a1186;24984;15,774151;61,099355
a1187;14115;15,774151;61,099355
a1188;20457;15,774151;61,099355
a1189;23930;15,774151;61,099355
a1190;30741;15,774151;61,099355
a1191;35358;15,774151;61,099355
a1192;41425;15,774151;61,099355
a1193;46036;15,774151;61,099355
a1194;32455;15,774151;61,099355
a1195;50912;15,774151;61,099355
a1196;21735;15,774151;61,099355
a1197;42482;15,774151;61,099355
a1198;22496;15,774151;61,099355
a1199;16212;15,774151;61,099355
a1200;48388;15,774151;61,099355
a1201;50145;15,774151;61,099355
a1202;5917;15,774151;61,099355
a1203;34662;15,774151;61,099355
a1204;52103;15,774151;61,099355
a1205;28516;15,774151;61,099355
a1206;39072;15,774151;61,099355
a1207;19679;15,774151;61,099355
a1208;39880;15,774151;61,099355
a1209;15211;15,774151;61,099355
a1210;38264;15,774151;61,099355
a1211;8898;15,774151;61,099355
a1212;31552;15,774151;61,099355
a1213;21535;15,774151;61,099355
a1214;41590;15,774151;61,099355
a1215;38429;15,774151;61,099355
a1216;54834;15,774151;61,099355
a1217;26342;15,774151;61,099355
a1218;34600;15,774151;61,099355
a1219;36236;15,774151;61,099355
a1220;6554;15,774151;61,099355
a1221;34761;15,774151;61,099355
a1222;41779;15,774151;61,099355
a1223;21502;15,774151;61,099355
a1224;29973;15,774151;61,099355
a1225;28102;15,774151;61,099355
a1226;41434;15,774151;61,099355
a1227;51206;15,774151;61,099355
a1228;39418;15,774151;61,099355
a1229;42671;15,774151;61,099355
a1230;31103;15,774151;61,099355
a1231;36015;15,774151;61,099355
a1232;43803;15,774151;61,099355
a1233;28171;15,774151;61,099355
a1234;54292;15,774151;61,099355
a1235;5100;15,774151;61,099355
a1236;30026;15,774151;61,099355
a1237;50827;15,774151;61,099355
a1238;46993;15,774151;61,099355
a1239;33484;15,774151;61,099355
a1240;15747;15,774151;61,099355
a1241;22474;15,774151;61,099355
a1242;24266;15,774151;61,099355
a1243;6159;15,774151;61,099355
a1244;18570;15,774151;61,099355
a1245;54469;15,774151;61,099355
a1246;52952;15,774151;61,099355
a1247;30334;15,774151;61,099355
a1248;15278;15,774151;61,099355
a1249;54456;15,774151;61,099355
a1250;46493;15,774151;61,099355
a1251;20926;15,774151;61,099355
a1252;30442;15,774151;61,099355
a1253;54790;15,774151;61,099355
a1254;21793;15,774151;61,099355
a1255;24669;15,774151;61,099355
a1256;48461;15,774151;61,099355
a1257;33726;15,774151;61,099355
a1258;26076;15,774151;61,099355
a1259;15071;15,774151;61,099355
a1260;36889;15,774151;61,099355
a1261;14356;15,774151;61,099355
a1262;23751;15,774151;61,099355
a1263;33863;15,774151;61,099355
a1264;51764;15,774151;61,099355
a1265;51735;15,774151;61,099355
a1266;29471;15,774151;61,099355
a1267;24525;15,774151;61,099355
a1268;17580;15,774151;61,099355
a1269;45603;15,774151;61,099355
a1270;33753;15,774151;61,099355
a1271;50060;15,774151;61,099355
a1272;35535;15,774151;61,099355
a1273;44713;15,774151;61,099355
a1274;41813;15,774151;61,099355
a1275;10228;15,774151;61,099355
a1276;23714;15,774151;61,099355
a1277;38875;15,774151;61,099355
a1278;34575;15,774151;61,099355
a1279;23137;15,774151;61,099355
a1280;32022;15,774151;61,099355
a1281;16533;15,774151;61,099355
a1282;13232;15,774151;61,099355
a1283;12325;15,774151;61,099355
a1284;52796;15,774151;61,099355
a1285;48925;15,774151;61,099355
a1286;5174;15,774151;61,099355
a1287;43202;15,774151;61,099355
a1288;15320;15,774151;61,099355
a1289;46716;15,774151;61,099355
a1290;39627;15,774151;61,099355
a1291;32120;15,774151;61,099355
a1292;8724;15,774151;61,099355
a1293;21342;15,774151;61,099355
a1294;45921;15,774151;61,099355
a1295;7211;15,774151;61,099355
a1296;23127;15,774151;61,099355
a1297;21268;15,774151;61,099355
a1298;35936;15,774151;61,099355
a1299;32615;15,774151;61,099355
a1300;33312;15,774151;61,099355
a1301;52844;15,774151;61,099355
a1302;5020;15,774151;61,099355
a1303;16761;15,774151;61,099355
a1304;22691;15,774151;61,099355
a1305;36535;15,774151;61,099355
a1306;22385;15,774151;61,099355
a1307;10946;15,774151;61,099355
a1308;7885;15,774151;61,099355
a1309;41879;15,774151;61,099355
a1310;32860;15,774151;61,099355
a1311;16627;15,774151;61,099355
a1312;25838;15,774151;61,099355
a1313;38788;15,774151;61,099355
a1314;6753;15,774151;61,099355
a1315;8549;15,774151;61,099355
a1316;36079;15,774151;61,099355
a1317;48481;15,774151;61,099355
a1318;53546;15,774151;61,099355
a1319;46129;15,774151;61,099355
a1320;20453;15,774151;61,099355
a1321;24717;15,774151;61,099355
a1322;8126;15,774151;61,099355
a1323;37361;15,774151;61,099355
a1324;31476;15,774151;61,099355
a1325;44832;15,774151;61,099355
a1326;5393;15,774151;61,099355
a1327;37885;15,774151;61,099355
a1328;48299;15,774151;61,099355
a1329;40541;15,774151;61,099355
a1330;30175;15,774151;61,099355
a1331;12894;15,774151;61,099355
a1332;46210;15,774151;61,099355
a1333;50468;15,774151;61,099355
a1334;14617;15,774151;61,099355
a1335;11021;15,774151;61,099355
a1336;21573;15,774151;61,099355
a1337;29922;15,774151;61,099355
a1338;54463;15,774151;61,099355
a1339;47486;15,774151;61,099355
a1340;39178;15,774151;61,099355
a1341;8575;15,774151;61,099355
a1342;28993;15,774151;61,099355
a1343;18425;15,774151;61,099355
a1344;33051;15,774151;61,099355
a1345;43380;15,774151;61,099355
a1346;36763;15,774151;61,099355
a1347;19555;15,774151;61,099355
a1348;44981;15,774151;61,099355
a1349;22324;15,774151;61,099355
a1350;50734;15,774151;61,099355
a1351;20087;15,774151;61,099355
a1352;27235;15,774151;61,099355
a1353;34413;15,774151;61,099355
a1354;51936;15,774151;61,099355
a1355;47184;15,774151;61,099355
a1356;17239;15,774151;61,099355
a1357;32691;15,774151;61,099355
a1358;20348;15,774151;61,099355
a1359;17123;15,774151;61,099355
a1360;12368;15,774151;61,099355
a1361;29998;15,774151;61,099355
a1362;45342;15,774151;61,099355
a1363;6842;15,774151;61,099355
a1364;32403;15,774151;61,099355
a1365;31700;15,774151;61,099355
a1366;15740;15,774151;61,099355
a1367;43533;15,774151;61,099355
a1368;5704;15,774151;61,099355
a1369;25688;15,774151;61,099355
a1370;11305;15,774151;61,099355
a1371;50580;15,774151;61,099355
a1372;52702;15,774151;61,099355
a1373;17543;15,774151;61,099355
a1374;43297;15,774151;61,099355
a1375;25279;15,774151;61,099355
a1376;16915;15,774151;61,099355
a1377;17994;15,774151;61,099355
a1378;31647;15,774151;61,099355
a1379;37502;15,774151;61,099355
a1380;9362;15,774151;61,099355
a1381;10515;15,774151;61,099355
a1382;10236;15,774151;61,099355
a1383;28743;15,774151;61,099355
a1384;37021;15,774151;61,099355
a1385;49236;15,774151;61,099355
a1386;19785;15,774151;61,099355
a1387;7850;15,774151;61,099355
a1388;29713;15,774151;61,099355
a1389;11218;15,774151;61,099355
a1390;29960;15,774151;61,099355
a1391;33131;15,774151;61,099355
a1392;12723;15,774151;61,099355
a1393;52580;15,774151;61,099355
a1394;28408;15,774151;61,099355
a1395;40509;15,774151;61,099355
a1396;44339;15,774151;61,099355
a1397;44970;15,774151;61,099355
a1398;24680;15,774151;61,099355
a1399;23918;15,774151;61,099355
a1400;48517;15,774151;61,099355
a1401;47433;15,774151;61,099355
a1402;41236;15,774151;61,099355
a1403;47261;15,774151;61,099355
a1404;22890;15,774151;61,099355
a1405;48866;15,774151;61,099355
a1406;52069;15,774151;61,099355
a1407;16864;15,774151;61,099355
a1408;41488;15,774151;61,099355
a1409;47913;15,774151;61,099355
a1410;31880;15,774151;61,099355
a1411;19609;15,774151;61,099355
a1412;49687;15,774151;61,099355
a1413;20448;15,774151;61,099355
a1414;45193;15,774151;61,099355
a1415;34716;15,774151;61,099355
a1416;16142;15,774151;61,099355
a1417;9568;15,774151;61,099355
a1418;35291;15,774151;61,099355
a1419;6475;15,774151;61,099355
a1420;12767;15,774151;61,099355
a1421;9410;15,774151;61,099355
a1422;17489;15,774151;61,099355
a1423;21130;15,774151;61,099355
a1424;39186;15,774151;61,099355
a1425;52061;15,774151;61,099355
a1426;39826;15,774151;61,099355
a1427;13624;15,774151;61,099355
a1428;42485;15,774151;61,099355
a1429;46299;15,774151;61,099355
a1430;47046;15,774151;61,099355
a1431;38903;15,774151;61,099355
a1432;6617;15,774151;61,099355
a1433;7999;15,774151;61,099355
a1434;20430;15,774151;61,099355
a1435;28101;15,774151;61,099355
a1436;48312;15,774151;61,099355
a1437;14649;15,774151;61,099355
a1438;16934;15,774151;61,099355
a1439;12081;15,774151;61,099355
a1440;8013;15,774151;61,099355
a1441;10607;15,774151;61,099355
a1442;45935;15,774151;61,099355
a1443;33518;15,774151;61,099355
a1444;14967;15,774151;61,099355
